Week,CRPS,RMSE,MAE,NSE,Event_NSE,Log_NSE,KGE,Reservoir,Basin
5,1347.989182979933,3100.782441817662,1269.9908060062942,-0.2272698670295863,-0.16234478541671038,-4.17964547870276,-0.2306747172508783,Srisailam,krishna
5,1833.11790298037,5086.911690986977,1903.0960709488054,-0.0938604697585983,-0.41107071842841947,-1.2202455762559663,-0.395984876595469,Almatti,krishna
5,917.3681776965767,2461.983468893238,962.2940109339173,-0.0661681079978198,-0.11357262908896071,-0.6882697392731649,-0.3103432871282852,Tungabhadra,krishna
5,308.1428226093966,500.9809587600378,337.8805457784279,0.05322406771268906,0.05322406771268906,0.11788011140062848,0.06212720486054679,Mettur,cauvery
5,343.05717254486,867.4903181989976,358.078804215325,-0.03367537077656402,-0.03367537077656402,0.24115990026825573,-0.19357424749565255,Krishnaraja Sagara,cauvery
5,161.03171407180668,327.7598261121422,176.537818998548,-0.16767052433876284,-0.9111577492566578,-1.9038270194558993,-0.1708625643429773,Jayakwadi,godavari
5,744.402629250539,1678.4362358719895,986.5190350404631,-0.31737834098005124,-2.77046274381961,-0.14307422456138852,-0.5410795870031859,Ujjani,krishna
5,4629.478177965919,13623.045432527071,4981.539946092249,0.034856157805139176,0.034856157805139176,0.23069202592023197,-0.13175570401665482,Sardar Sarovar,narmada
5,639.5956822057658,1373.1873311875588,722.4697998200533,0.11557527237839926,-0.10750137933208448,-0.15285926128037386,0.03763893031973442,Ukai,tapi
6,929.9200726864767,1095.519953364331,817.7353370028637,-1.287745645016929,-1.287745645016929,-16.250835746109065,0.0412275298675534,Nagarjuna Sagar,krishna
6,1445.0808727900921,2991.6139261493418,1175.0924118808248,-0.14196194512601168,-0.13370135478433576,-3.77749675611435,-0.2421790668137751,Srisailam,krishna
6,1838.717658266235,5066.464635095393,1860.0481934996758,-0.08508450645338117,-0.4106306058291682,-1.2159887627616763,-0.4413039263782639,Almatti,krishna
6,913.7864626174251,2452.540406206321,959.556497499549,-0.05800510897740585,-0.1035442320635287,-0.7214766143546829,-0.35228688405020225,Tungabhadra,krishna
6,338.58296549123526,483.22933193493856,344.7171665298618,0.13586521508116778,0.13586521508116778,0.1025357594068208,0.10601052376063469,Mettur,cauvery
6,346.54789376214717,877.7728781340666,374.1815750158654,-0.058503623108744796,-0.058503623108744796,0.10542288597808858,-0.26751815794083456,Krishnaraja Sagara,cauvery
6,165.68235339275282,315.5793754246615,171.7892511262112,-0.08249550322261201,-0.8070806454345205,-2.062087020974642,-0.1361376697856047,Jayakwadi,godavari
6,779.502689714332,1669.6642520738549,969.4140964762706,-0.3036443382292229,-2.7818841399783034,-0.29560804331590984,-0.5561491941563343,Ujjani,krishna
6,4717.555443913462,13717.712187994728,5195.298191702327,0.019867038881713928,0.019867038881713928,0.15398484635945098,-0.17493071244773462,Sardar Sarovar,narmada
6,680.2853047099834,1418.7299960436114,759.120852693967,0.055782428386046856,-0.15880592345512112,-0.16138999114065,-0.057571767753924474,Ukai,tapi
7,1009.3286028597826,1099.711949601233,816.7470766113379,-1.3246904223776332,-1.3246904223776332,-17.435244500877925,-0.0890278236234876,Nagarjuna Sagar,krishna
7,1474.0931767988836,2934.795795004174,1047.902793384995,-0.09836454071994938,-0.10244209447529129,-2.6419308604721836,-0.2731207759683849,Srisailam,krishna
7,1852.4800682278596,5031.1957105331,1776.263959038682,-0.07003000053590469,-0.39385520424785914,-1.1802704385423604,-0.448666383940578,Almatti,krishna
7,940.7488472452612,2433.3047335389947,954.0216132862276,-0.04147385749901322,-0.08616822444981787,-0.7217071558969375,-0.34898863506308575,Tungabhadra,krishna
7,363.4032306988059,510.55961575061326,358.4034023789903,0.04980878457621607,0.04980878457621607,0.047467213639291406,-0.038278315649669326,Mettur,cauvery
7,359.19369470775223,876.3241345078674,375.0820600997897,-0.0553271013243577,-0.0553271013243577,0.07161280902217271,-0.29335469342601206,Krishnaraja Sagara,cauvery
7,166.05064670702788,310.54588409207304,166.540853692178,-0.048239284243475566,-0.8087057485390896,-2.279825409262584,-0.1862038914435431,Jayakwadi,godavari
7,781.0303602434935,1694.2282629200104,981.3674687615705,-0.3422847918330405,-2.942882369660628,-0.45367632425517535,-0.6332560849111251,Ujjani,krishna
7,4782.473317848357,13820.698153793357,5433.232922532631,0.004748988656329667,0.004748988656329667,0.06480430948834459,-0.2063610157737712,Sardar Sarovar,narmada
7,703.3399372933185,1440.146739055729,775.481100971453,0.02687125766972087,-0.17219565927040792,-0.18087246189552886,-0.11523372060110448,Ukai,tapi
8,1108.5749314633986,1120.6345061301834,849.261451379853,-1.501295387385961,-1.501295387385961,-33.05508700972493,-0.11723309986436514,Nagarjuna Sagar,krishna
8,1611.1940518305232,3037.4705531715927,1166.2001783499031,-0.1744090758208401,-0.17771822761933143,-4.556050869491803,-0.4310619609062005,Srisailam,krishna
8,1834.6893395639102,5017.293611523168,1672.2456552792687,-0.06412479954632255,-0.3867142861823192,-0.992556124630027,-0.48998151986299887,Almatti,krishna
8,935.3359558783487,2437.4872729065924,923.8327375701202,-0.04505723446447574,-0.09243741558795837,-0.6599171047624943,-0.4050397165076012,Tungabhadra,krishna
8,403.2289516280416,535.8585102117473,371.2875529378029,-0.034438114660150676,-0.034438114660150676,0.015305097329203265,-0.12440995342241612,Mettur,cauvery
8,360.4119344264535,880.110725133472,371.3753691100633,-0.06483459802073921,-0.06483459802073921,0.010266909297314886,-0.31318795936251664,Krishnaraja Sagara,cauvery
8,162.92855010099305,298.42246741222357,157.73164018278783,0.03200768352159988,-0.700445974989196,-2.1459472494846326,-0.08900426818324969,Jayakwadi,godavari
8,824.4422071955861,1751.0190671627386,1043.134489806487,-0.43378018944926744,-3.170445473648816,-0.48479851725754064,-0.7260445759960137,Ujjani,krishna
8,4685.9563762652015,13865.184291199084,5429.786690526847,-0.0011893560233866562,-0.0011893560233866562,-0.02766415477744366,-0.2240852617686333,Sardar Sarovar,narmada
8,697.2774018785868,1475.2633217668108,797.7845947860361,-0.021309647200235204,-0.2158288174344476,-0.24591461478023047,-0.19190333905153256,Ukai,tapi
9,1170.5335127524477,1001.2906356968947,672.1878617824435,-1.1259392355876288,-1.1259392355876288,-12.645531614753716,-0.31163341886057294,Nagarjuna Sagar,krishna
9,1692.6153351933374,2984.5152202149316,1067.1050861440776,-0.1314290027206908,-0.135380997675415,-3.0401393870481277,-0.42415634094396526,Srisailam,krishna
9,1875.7899014788998,4965.3810400667935,1646.3862934238948,-0.04221829982690406,-0.3566161187639627,-1.2647496376351843,-0.47342531865869053,Almatti,krishna
9,968.0853866449177,2429.792405101256,943.7977141187744,-0.0384693977288193,-0.08240887973378674,-0.7432008215084949,-0.442042806867595,Tungabhadra,krishna
9,430.5232484847281,537.1223106588401,387.33041897662514,-0.024275760825881898,-0.024275760825881898,-0.06951408058555586,-0.18397746014834016,Mettur,cauvery
9,376.68497559409116,870.5851313990175,373.45605583139775,-0.04218414634303014,-0.04218414634303014,0.08776599117788875,-0.30365417464617583,Krishnaraja Sagara,cauvery
9,176.12977826772467,302.42899506205407,168.4184336015925,0.005841273455579055,-0.7607803837599669,-2.5099350111756613,-0.18062336331809825,Jayakwadi,godavari
9,832.3893902102955,1729.6825285785424,998.3295103491,-0.3990512450633841,-3.1210097687818177,-0.5403868606446527,-0.7175951343170559,Ujjani,krishna
9,4641.627413049523,14008.322451564183,5396.008001682663,-0.020975844129991428,-0.020975844129991428,-0.04861855213364441,-0.27093104446036276,Sardar Sarovar,narmada
9,717.1916077949021,1497.8653182423425,822.9802840645377,-0.05306133137956448,-0.2332141496851614,-0.23694302736097428,-0.26457776050146053,Ukai,tapi
10,1245.8358406501318,969.2611166883094,667.9247153084727,-0.9557177143077711,-0.9557177143077711,-12.84977817872395,-0.20936975582501183,Nagarjuna Sagar,krishna
10,1769.3296164643298,3061.45099315467,1109.1962901559668,-0.1885495761451359,-0.19237453035437868,-3.568308168828443,-0.5080208037082576,Srisailam,krishna
10,1902.0241811998303,4974.6706241580205,1648.624641090188,-0.046121658353408757,-0.35903143838873786,-1.270511802702467,-0.4916412228929996,Almatti,krishna
10,998.7205547955689,2439.9664377924846,938.453288060721,-0.0471841680595424,-0.09126680446877566,-0.7564270368962456,-0.4884535996919237,Tungabhadra,krishna
10,460.1393660875209,563.261947177553,408.2172884791902,-0.10847979708264388,-0.10847979708264388,-0.12440302978220674,-0.324597671114462,Mettur,cauvery
10,392.4912080449881,878.7963111769677,376.2439062593781,-0.06176627431002912,-0.06176627431002912,0.024663522037037033,-0.35399275353710236,Krishnaraja Sagara,cauvery
10,185.56586870271892,306.20783509791073,169.8212199840311,-0.01915789789667488,-0.8075027477376957,-2.5485641150858953,-0.22897794873318844,Jayakwadi,godavari
10,844.1050429003758,1732.2168140196727,999.0085598652905,-0.4031539547799339,-3.1375868558602704,-0.5722054484517638,-0.7234771894953638,Ujjani,krishna
10,4643.699672213897,14079.978459846661,5450.925936226617,-0.029955805839760208,-0.029955805839760208,-0.11137558303841022,-0.2999574267669345,Sardar Sarovar,narmada
10,714.0852043681084,1519.0230114253372,839.7745828672886,-0.08375587680871988,-0.2510922805853397,-0.23390538617456125,-0.31789962027135243,Ukai,tapi
11,1188.133350301657,953.1036761959857,662.3940541499277,-0.8650566285070707,-0.8650566285070707,-16.685400474094518,-0.1135671254692876,Nagarjuna Sagar,krishna
11,1730.1787436948418,3112.9590213515,1173.587537896086,-0.22809487087254765,-0.23162229426787695,-4.332372602730201,-0.676302250260161,Srisailam,krishna
11,1851.8181452909957,4988.646990541768,1632.092595068174,-0.05200808563648929,-0.36712598880486036,-1.1527500884350892,-0.5404012310338382,Almatti,krishna
11,949.6963146504555,2432.902221288429,905.7967943119813,-0.04112930856901387,-0.08544820604450676,-0.7284915173503863,-0.504957234054692,Tungabhadra,krishna
11,452.54552039791986,557.1541797663931,402.3653878082951,-0.07362229279187149,-0.07362229279187149,-0.06509531081876618,-0.32111255492664736,Mettur,cauvery
11,384.475471222345,877.9144776519925,382.63444206856894,-0.05806796962085237,-0.05806796962085237,0.029719923109857826,-0.3560659999564777,Krishnaraja Sagara,cauvery
11,178.25556313078022,315.1223368670198,168.02429901789193,-0.07929609640370971,-0.9726374529402639,-2.541624057611724,-0.41022239441630504,Jayakwadi,godavari
11,843.566341271426,1763.9902565781233,1004.2218173190588,-0.45510116674207923,-3.313337834803657,-0.5584613727345153,-0.8104442376720866,Ujjani,krishna
11,4642.207689168209,14241.40996421001,5484.900702109975,-0.05561070349454722,-0.05561070349454722,-0.1409065934239011,-0.36671913069501905,Sardar Sarovar,narmada
11,718.1699775061916,1550.609302319408,845.1026147275401,-0.13051989712530565,-0.2892720223879939,-0.20477342064916337,-0.4157915968743202,Ukai,tapi
12,1414.8092997980227,938.0706696571502,636.379805730437,-0.7834317359716776,-0.7834317359716776,-11.053043207455246,-0.19505103866362905,Nagarjuna Sagar,krishna
12,1982.87569533994,3057.3362612386695,1167.2702944155212,-0.18361430690820324,-0.18332464784305325,-3.4450332821067846,-0.6180751236277642,Srisailam,krishna
12,1961.279690162232,4967.216103804201,1673.300488557258,-0.04303375547280641,-0.332350752169454,-1.264786985703621,-0.522232782103303,Almatti,krishna
12,1019.7455797790736,2414.938405974905,902.9163263662377,-0.025268079179691316,-0.06960534853669964,-0.7861528774161117,-0.46151419210182976,Tungabhadra,krishna
12,514.1734078551806,549.5273640955182,415.25983852034767,-0.03381567169064237,-0.03381567169064237,-0.137032308042488,-0.21531991746087464,Mettur,cauvery
12,436.24194488331744,871.5391125301686,402.9658703649972,-0.04205594546398883,-0.04205594546398883,-0.004734742523779145,-0.3187332728519938,Krishnaraja Sagara,cauvery
12,204.6585995448597,318.05150179534263,175.9125996556756,-0.09940359193629456,-0.9865616606161798,-2.6986819337614594,-0.4514632855352432,Jayakwadi,godavari
12,916.7569789643641,1764.6783075699266,1024.168389684223,-0.45623652341988197,-3.291213104987164,-0.7197986009392703,-0.7969572536326972,Ujjani,krishna
12,4830.279214286003,14263.678665448784,5457.3665520740915,-0.06003167203301385,-0.06003167203301385,-0.12158256999038874,-0.37920237567402193,Sardar Sarovar,narmada
12,739.9887318396756,1562.476040020115,866.188600714576,-0.14958664349409245,-0.29370121574833163,-0.2535408238877157,-0.4925782050573664,Ukai,tapi
