Week,CRPS,RMSE,NSE,KGE,Reservoir,Basin
6,746.628565131487,1596.0658686864042,-0.19124865319858775,-0.4889601583281309,Ujjani,krishna
6,3528.0383042960534,11533.338975590706,-0.062193971044464114,-0.3901057889579873,Sardar Sarovar,narmada
6,626.5045470806941,1492.1341968834918,-0.04445165765659653,-0.19134791423860942,Ukai,tapi
7,674.7841693553709,1049.2060773404507,-0.4433020722311798,-0.19884625156323033,Nagarjuna Sagar,krishna
7,1264.3886735233104,2511.810934644992,-0.2030077460700257,-0.221347733119033,Srisailam,krishna
7,2112.5080873352663,5097.223602089243,-0.0982997938511625,-0.4734742375365433,Almatti,krishna
7,1056.246983021653,2517.8129042945625,-0.11507038397263636,-0.35398434424280034,Tungabhadra,krishna
7,1459.3790995335266,1529.3095364733592,-4.010935840160265,-0.930476906566422,Mettur,cauvery
7,365.185762661754,880.0805824080425,-0.06439401561849012,-0.1929245814820746,Krishnaraja Sagara,cauvery
7,74.09878438487006,40.10652440693771,,,Jayakwadi,godavari
7,770.7760016163023,1583.739120325951,-0.1729191869537492,-0.47995195986645767,Ujjani,krishna
7,3547.1607734638183,11384.129633530563,-0.035146412939646154,-0.31794011549144674,Sardar Sarovar,narmada
7,617.6549539102731,1470.7596339402628,-0.014939635635390358,-0.18266889538302955,Ukai,tapi
8,716.1407222552111,1098.871557523868,-0.5812995437168949,-0.26225740256590147,Nagarjuna Sagar,krishna
8,1362.0666787218943,2559.683061736411,-0.24851739704020082,-0.271522772014579,Srisailam,krishna
8,2110.4970914937926,5109.286543790236,-0.10350435399798874,-0.5459787907999316,Almatti,krishna
8,1094.1153635403623,2508.3896761757674,-0.10673940187339959,-0.38009747823146633,Tungabhadra,krishna
8,1537.4650093018201,1620.8241307764156,-4.6105330815059204,-1.0702618376175068,Mettur,cauvery
8,360.3270981644603,887.7865989714888,-0.08348947516416128,-0.24172134968988934,Krishnaraja Sagara,cauvery
8,84.68168617318976,46.56809844011707,,,Jayakwadi,godavari
8,774.2769199846904,1647.174371140725,-0.26876139109699215,-0.6532142952848645,Ujjani,krishna
8,3633.3545799879575,11406.620822135703,-0.03975476754375196,-0.32345482747420573,Sardar Sarovar,narmada
8,617.5719463383407,1488.7830641043456,-0.040114578657604705,-0.22726990832538263,Ukai,tapi
9,702.264917626604,1075.741421267617,-0.5155330369097053,-0.3804653947218717,Nagarjuna Sagar,krishna
9,1364.7268694529848,2518.5968262699234,-0.20896973500978722,-0.3555863461032327,Srisailam,krishna
9,2019.2111999484741,5085.040374162331,-0.09305582319945738,-0.5944711009654118,Almatti,krishna
9,1070.7375045006802,2481.3930180422026,-0.08304493170222704,-0.3932416209076879,Tungabhadra,krishna
9,1500.935068667758,1725.908069511495,-5.323171437267218,-1.1811063319993376,Mettur,cauvery
9,335.31661798164714,877.1289171542362,-0.057910260371966116,-0.2349478209789264,Krishnaraja Sagara,cauvery
9,85.18026152816145,48.33857304866279,,,Jayakwadi,godavari
9,772.8694850492635,1694.4037544045357,-0.342562807258074,-0.7909291691685578,Ujjani,krishna
9,3587.4092271256527,11279.08523866304,-0.015111814217125596,-0.28976338923313705,Sardar Sarovar,narmada
9,603.9237846218533,1479.0713543267157,-0.026801246825568947,-0.21220019103059218,Ukai,tapi
10,679.6404361566766,1056.5879405622632,-0.46064574896057353,-0.3865182565176415,Nagarjuna Sagar,krishna
10,1308.1606078529765,2498.0450026793146,-0.18868124072000314,-0.3804886106723129,Srisailam,krishna
10,1826.4146830231348,5033.78977595681,-0.0711336918108576,-0.5506253144719186,Almatti,krishna
10,1012.3517699485573,2457.06338550633,-0.06191091062079157,-0.3656331941796791,Tungabhadra,krishna
10,1440.9900733722568,1707.8318452568615,-5.144496201195105,-1.1852622510043695,Mettur,cauvery
10,333.8977832190809,876.5970828419054,-0.05645868564541545,-0.21901236318854522,Krishnaraja Sagara,cauvery
10,90.07733335437415,62.21218915503253,,,Jayakwadi,godavari
10,749.0138789976205,1685.8132718320448,-0.32898395860432705,-0.771479920540084,Ujjani,krishna
10,3295.5471017112172,10699.12798275363,0.08846522980699789,-0.15644148102997946,Sardar Sarovar,narmada
10,593.8744052140681,1477.2220993284907,-0.024930345805299625,-0.2079595449967635,Ukai,tapi
11,656.4651941387187,1038.9932125895534,-0.4112717073555414,-0.5260344194539768,Nagarjuna Sagar,krishna
11,1203.3607986278626,2484.567885796397,-0.17464901271312394,-0.4697892443213183,Srisailam,krishna
11,1541.9612836082026,4936.597141426074,-0.030170018130804,-0.45770724518124206,Almatti,krishna
11,911.8262688896576,2408.962905846625,-0.020741066672689046,-0.3136578773028651,Tungabhadra,krishna
11,1468.2514768296426,1781.6929753980842,-5.647196558758917,-1.2735419533464176,Mettur,cauvery
11,338.94450432929943,858.7072736162825,-0.012277137941737237,-0.17490255831419455,Krishnaraja Sagara,cauvery
11,97.52739350244711,62.421912835819924,,,Jayakwadi,godavari
11,701.8085345520066,1701.146485506226,-0.35326928954400016,-0.7987391205426992,Ujjani,krishna
11,3101.728133967164,10545.290066834572,0.11624882479427279,-0.13193382922636898,Sardar Sarovar,narmada
11,594.3082260144585,1500.6791816845612,-0.058885876843446816,-0.24979290393797893,Ukai,tapi
12,599.5729068283571,1009.2577927705375,-0.3311248521804957,-0.48356110445927136,Nagarjuna Sagar,krishna
12,1074.5621235435326,2387.262982370275,-0.08472477368281495,-0.3680319690211087,Srisailam,krishna
12,1430.861442229838,4805.421714425055,0.023807948862431094,-0.304113665643293,Almatti,krishna
12,958.2194296299901,2380.057273025118,0.00413576564379714,-0.2767121631441378,Tungabhadra,krishna
12,1425.5283380659419,1683.9927676941907,-4.890507828529798,-1.133727499783335,Mettur,cauvery
12,358.6806755866518,859.0149358831334,-0.012322062746586093,-0.18020506583548102,Krishnaraja Sagara,cauvery
12,99.78311974963684,66.44261569785041,,,Jayakwadi,godavari
12,671.788657211201,1670.7120386492209,-0.30528096813860706,-0.6866887469230705,Ujjani,krishna
12,3059.8001762522485,10786.45428009844,0.076670241568631,-0.18116252787499776,Sardar Sarovar,narmada
12,603.641652509989,1516.7576006187746,-0.08329649120016902,-0.2943302914445327,Ukai,tapi
