Date,Reservoir_Name,Inflow (cusecs/cumecs),Storage (TMC/MCM)
2010-12-14,Sardar Sarovar,36.849,50.429
2010-12-15,Sardar Sarovar,38.065,50.394
2010-12-16,Sardar Sarovar,36.82,50.359
2010-12-17,Sardar Sarovar,41.94,50.323
2010-12-18,Sardar Sarovar,36.127,50.288
2010-12-19,Sardar Sarovar,47.004,50.253
2010-12-20,Sardar Sarovar,35.142,50.217
2010-12-21,Sardar Sarovar,36.685,50.182
2010-12-22,Sardar Sarovar,44.871,50.147
2010-12-23,Sardar Sarovar,44.548,50.112
2010-12-24,Sardar Sarovar,42.481,50.076
2010-12-25,Sardar Sarovar,44.444,50.041
2010-12-26,Sardar Sarovar,44.444,50.006
2010-12-27,Sardar Sarovar,43.667,49.97
2010-12-28,Sardar Sarovar,41.531,49.935
2010-12-29,Sardar Sarovar,43.51,49.9
2010-12-30,Sardar Sarovar,39.716,49.864
2010-12-31,Sardar Sarovar,32.576,49.829
2011-01-01,Sardar Sarovar,43.852,49.794
2011-01-02,Sardar Sarovar,39.495,40.259
2011-01-03,Sardar Sarovar,43.21,39.906
2011-01-04,Sardar Sarovar,42.052,36.021
2011-01-05,Sardar Sarovar,40.369,29.311
2011-01-06,Sardar Sarovar,46.807,19.776
2011-01-07,Sardar Sarovar,44.494,8.122
2011-01-08,Sardar Sarovar,44.451,30.724
2011-01-09,Sardar Sarovar,47.004,55.444
2011-01-10,Sardar Sarovar,44.211,55.444
2011-01-11,Sardar Sarovar,42.248,52.619
2011-01-12,Sardar Sarovar,41.133,48.381
2011-01-13,Sardar Sarovar,42.808,48.399
2011-01-14,Sardar Sarovar,44.444,48.416
2011-01-15,Sardar Sarovar,41.67,48.434
2011-01-16,Sardar Sarovar,278.056,48.452
2011-01-17,Sardar Sarovar,348.58,48.469
2011-01-18,Sardar Sarovar,359.357,48.487
2011-01-19,Sardar Sarovar,334.279,48.505
2011-01-20,Sardar Sarovar,343.839,48.522
2011-01-21,Sardar Sarovar,330.411,48.54
2011-01-22,Sardar Sarovar,363.165,48.558
2011-01-23,Sardar Sarovar,267.696,48.575
2011-01-24,Sardar Sarovar,38.764,48.593
2011-01-25,Sardar Sarovar,51.639,48.611
2011-01-26,Sardar Sarovar,40.472,48.628
2011-01-27,Sardar Sarovar,51.256,48.646
2011-01-28,Sardar Sarovar,53.167,48.664
2011-01-29,Sardar Sarovar,51.01,48.681
2011-01-30,Sardar Sarovar,52.292,48.699
2011-01-31,Sardar Sarovar,31.696,48.717
2011-02-01,Sardar Sarovar,30.461,48.734
2011-02-02,Sardar Sarovar,52.963,40.612
2011-02-03,Sardar Sarovar,47.84,40.612
2011-02-04,Sardar Sarovar,54.06,36.374
2011-02-05,Sardar Sarovar,51.266,29.311
2011-02-06,Sardar Sarovar,44.444,19.776
2011-02-07,Sardar Sarovar,49.24,9.535
2011-02-08,Sardar Sarovar,51.601,30.724
2011-02-09,Sardar Sarovar,53.665,55.444
2011-02-10,Sardar Sarovar,52.651,55.091
2011-02-11,Sardar Sarovar,53.928,52.972
2011-02-12,Sardar Sarovar,51.167,48.028
2011-02-13,Sardar Sarovar,47.004,47.986
2011-02-14,Sardar Sarovar,52.573,47.945
2011-02-15,Sardar Sarovar,53.488,47.903
2011-02-16,Sardar Sarovar,49.62,47.862
2011-02-17,Sardar Sarovar,52.951,47.82
2011-02-18,Sardar Sarovar,52.763,47.779
2011-02-19,Sardar Sarovar,55.566,47.737
2011-02-20,Sardar Sarovar,57.8,47.696
2011-02-21,Sardar Sarovar,53.875,47.654
2011-02-22,Sardar Sarovar,54.233,47.612
2011-02-23,Sardar Sarovar,53.303,47.571
2011-02-24,Sardar Sarovar,56.201,47.529
2011-02-25,Sardar Sarovar,56.003,47.488
2011-02-26,Sardar Sarovar,57.256,47.446
2011-02-27,Sardar Sarovar,47.004,47.405
2011-02-28,Sardar Sarovar,57.219,47.363
2011-03-01,Sardar Sarovar,83.082,47.322
2011-03-02,Sardar Sarovar,30.303,40.965
2011-03-03,Sardar Sarovar,327.437,41.318
2011-03-04,Sardar Sarovar,319.179,36.727
2011-03-05,Sardar Sarovar,319.848,29.664
2011-03-06,Sardar Sarovar,267.696,19.776
2011-03-07,Sardar Sarovar,303.066,10.948
2011-03-08,Sardar Sarovar,295.299,31.077
2011-03-09,Sardar Sarovar,289.722,55.444
2011-03-10,Sardar Sarovar,288.559,54.031
2011-03-11,Sardar Sarovar,286.752,52.972
2011-03-12,Sardar Sarovar,289.026,48.028
2011-03-13,Sardar Sarovar,272.857,47.993
2011-03-14,Sardar Sarovar,288.056,47.957
2011-03-15,Sardar Sarovar,296.501,47.922
2011-03-16,Sardar Sarovar,291.786,47.887
2011-03-17,Sardar Sarovar,285.343,47.851
2011-03-18,Sardar Sarovar,287.362,47.816
2011-03-19,Sardar Sarovar,282.045,47.781
2011-03-20,Sardar Sarovar,272.857,47.745
2011-03-21,Sardar Sarovar,285.735,47.71
2011-03-22,Sardar Sarovar,283.611,47.675
2011-03-23,Sardar Sarovar,282.828,47.639
2011-03-24,Sardar Sarovar,282.812,47.604
2011-03-25,Sardar Sarovar,269.249,47.569
2011-03-26,Sardar Sarovar,294.743,47.534
2011-03-27,Sardar Sarovar,272.857,47.498
2011-03-28,Sardar Sarovar,300.478,47.463
2011-03-29,Sardar Sarovar,297.277,47.428
2011-03-30,Sardar Sarovar,56.815,47.392
2011-03-31,Sardar Sarovar,55.429,47.357
2011-04-01,Sardar Sarovar,53.14,47.322
2011-04-02,Sardar Sarovar,53.279,40.965
2011-04-03,Sardar Sarovar,57.8,42.378
2011-04-04,Sardar Sarovar,55.866,38.14
2011-04-05,Sardar Sarovar,52.975,29.664
2011-04-06,Sardar Sarovar,50.084,20.129
2011-04-07,Sardar Sarovar,52.89,12.007
2011-04-08,Sardar Sarovar,48.935,31.43
2011-04-09,Sardar Sarovar,52.442,55.444
2011-04-10,Sardar Sarovar,39.495,51.913
2011-04-11,Sardar Sarovar,52.969,52.619
2011-04-12,Sardar Sarovar,50.683,48.028
2011-04-13,Sardar Sarovar,54.122,48.009
