Date,nagarjuna_sagar_runoff,nagarjuna_sagar_evap,nagarjuna_sagar_soil_moisture,srisailam_runoff,srisailam_evap,srisailam_soil_moisture,almatti_runoff,almatti_evap,almatti_soil_moisture,tungabhadra_runoff,tungabhadra_evap,tungabhadra_soil_moisture,mettur_runoff,mettur_evap,mettur_soil_moisture,krishnaraja_sagara_runoff,krishnaraja_sagara_evap,krishnaraja_sagara_soil_moisture,jayakwadi_runoff,jayakwadi_evap,jayakwadi_soil_moisture,ujjani_runoff,ujjani_evap,ujjani_soil_moisture,sardar_sarovar_runoff,sardar_sarovar_evap,sardar_sarovar_soil_moisture,ukai_runoff,ukai_evap,ukai_soil_moisture
2012-05-02,0.0,-1.702438,0.20636,0.0,-2.395508,0.171082,0.0,-0.593467,0.190033,0.0,-1.918794,0.123566,0.004411,-3.348064,0.274582,0.011288,-3.659668,0.281509,0.0,-2.331888,0.279419,7e-06,-1.817046,0.244782,0.0,-1.023496,0.119949,7e-06,-1.749746,0.233597
2012-05-03,0.0,-1.635471,0.203537,0.0,-2.0065,0.156357,0.0,-0.594246,0.189362,0.0,-1.914174,0.121521,0.004813,-3.312062,0.269638,0.004098,-3.47394,0.274155,0.0,-1.749394,0.279419,0.0,-1.714533,0.244751,0.0,-1.012787,0.119934,0.0,-1.439878,0.233612
2012-05-04,0.0,-2.164656,0.202072,0.0,-1.593344,0.147812,0.0,-0.616933,0.188995,7e-06,-2.120758,0.120514,0.00079,-3.414738,0.25058,0.000335,-3.737648,0.252762,0.0,-2.611556,0.279419,0.0,-1.534267,0.24472,0.0,-0.960153,0.119934,0.0,-1.769342,0.233673
2012-05-05,0.015162,-2.581618,0.235199,0.0,-1.239279,0.142197,0.0,-0.576848,0.188797,7e-06,-2.051611,0.119873,0.001714,-3.502088,0.238785,0.001051,-3.95058,0.234802,0.0,-1.773237,0.279419,0.0,-1.503941,0.244705,0.000454,-0.919382,0.121475,0.0,-1.512568,0.233658
2012-05-06,0.000209,-1.873588,0.224838,0.000402,-1.110906,0.140579,0.0,-0.550229,0.18866,1.5e-05,-1.884816,0.119507,0.0,-3.714169,0.223618,0.000447,-3.698251,0.218353,0.0,-1.990424,0.279419,0.0,-1.674759,0.244705,6e-05,-0.945675,0.121521,3e-05,-1.47033,0.233765
2012-05-07,0.000685,-1.951901,0.219528,0.000946,-1.259779,0.147247,0.0,-0.407358,0.188583,0.0,-1.05598,0.119217,0.0,-3.406922,0.210129,0.0,-3.720617,0.201492,0.0,-1.452009,0.279419,7e-06,-1.164826,0.244705,0.000231,-0.923566,0.121674,0.000261,-1.145979,0.2341
2012-05-08,0.000581,-1.968138,0.214249,0.007659,-1.162976,0.168076,0.002235,-0.480199,0.192169,0.000149,-1.35145,0.119598,0.001751,-3.098052,0.204178,0.00947,-3.368801,0.20961,2.2e-05,-1.882332,0.279434,0.000656,-1.299856,0.245926,0.000566,-1.011796,0.123138,7e-06,-1.076233,0.233902
2012-05-09,0.001013,-1.501996,0.21225,0.004783,-1.743261,0.173004,0.001654,-0.658623,0.19339,0.000164,-1.400802,0.120468,0.001103,-2.932444,0.200165,0.002608,-3.058929,0.203186,0.000745,-2.193936,0.280808,0.000492,-1.330603,0.247009,0.002921,-1.165644,0.13237,0.006869,-1.192796,0.246735
2012-05-10,0.000305,-1.789904,0.208862,0.010945,-1.84956,0.196014,0.002183,-0.96126,0.199799,0.003107,-1.810892,0.135712,0.004143,-3.320125,0.210587,0.02037,-3.044177,0.237396,0.000305,-2.425167,0.281052,0.003271,-1.296058,0.252426,0.002302,-1.326975,0.137787,0.005782,-1.685169,0.254837
2012-05-11,0.001118,-1.896765,0.208649,0.004902,-2.107003,0.191284,0.002749,-2.802477,0.308945,0.001371,-2.091467,0.15477,0.012115,-2.81297,0.230743,0.060171,-3.036546,0.360001,0.001043,-2.572836,0.282608,0.016943,-1.237483,0.281448,0.0,-1.294812,0.133408,0.0,-1.909274,0.248718
2012-05-12,0.007257,-1.819393,0.222748,0.011168,-2.241085,0.218063,0.007167,-2.848344,0.372192,0.004262,-2.441989,0.17215,0.019595,-3.302889,0.270309,0.04445,-2.919222,0.37442,0.000216,-2.568398,0.282333,0.000834,-1.910493,0.277832,0.0,-1.184974,0.130295,7e-06,-1.930773,0.244095
2012-05-13,7e-06,-1.992868,0.215561,0.001356,-2.23433,0.196762,0.00181,-3.215646,0.337509,0.00561,-2.274027,0.186371,0.002608,-3.193784,0.249161,0.002764,-3.431774,0.306046,0.0,-2.626318,0.281555,7e-06,-1.863275,0.26857,4.5e-05,-1.057791,0.128342,0.000112,-1.87334,0.241165
2012-05-14,3e-05,-1.904696,0.210266,0.002131,-2.487556,0.19577,0.0,-3.739904,0.315201,0.000387,-2.679666,0.169937,0.012442,-3.232157,0.265137,0.023589,-3.108432,0.323639,0.0,-2.516205,0.280914,0.0,-1.98184,0.261032,3e-05,-0.992192,0.126678,0.000253,-1.378824,0.239227
2012-05-15,0.000268,-1.720861,0.20755,0.005335,-2.22269,0.192612,7.5e-05,-3.517618,0.276184,0.000641,-2.550358,0.156204,0.004128,-3.425853,0.248001,0.018477,-3.428433,0.319778,0.0,-2.444072,0.280365,0.0,-1.897016,0.254654,0.0,-1.106216,0.125061,0.0,-1.40291,0.237137
2012-05-16,7e-06,-2.03622,0.204987,0.000209,-2.236004,0.173355,0.000209,-3.024396,0.244705,0.000224,-2.751535,0.148666,0.002667,-3.09411,0.235825,0.014246,-3.507043,0.308746,0.0,-2.472212,0.279984,0.0,-2.14256,0.250397,0.0,-1.121922,0.123795,7e-06,-1.940189,0.235855
2012-05-17,0.0,-2.377101,0.203079,7e-06,-1.818859,0.157639,7e-06,-2.721048,0.219177,7e-06,-2.679091,0.138245,0.00108,-3.236734,0.231857,0.00032,-3.84161,0.274078,0.0,-2.653885,0.279755,7e-06,-2.280523,0.247864,7e-06,-1.059016,0.12291,3.7e-05,-1.913744,0.235123
2012-05-18,0.0,-2.331284,0.201813,0.0,-1.572605,0.147827,0.0,-1.98403,0.20639,0.0,-2.204214,0.129959,6e-05,-3.447287,0.215469,0.0,-3.808862,0.248322,0.0,-2.14266,0.279602,0.0,-2.522857,0.246445,0.0,-1.08072,0.122116,1.5e-05,-1.460068,0.234528
2012-05-19,0.0,-1.554337,0.200943,0.0,-1.200606,0.142014,0.0,-1.458611,0.200653,7e-06,-1.978318,0.124435,0.000872,-3.224655,0.203629,0.00827,-3.650312,0.246796,0.0,-2.286022,0.27951,0.0,-2.550019,0.245575,0.0,-1.04922,0.121475,0.0,-1.400664,0.234131
2012-05-20,0.000194,-1.642151,0.200912,0.0,-1.148538,0.138214,0.0,-1.348698,0.196564,0.0,-2.206474,0.12146,0.001267,-3.241801,0.197372,0.001311,-4.028885,0.227371,0.0,-2.093257,0.279465,0.0,-1.821335,0.245163,0.0,-1.038499,0.121017,0.0,-1.364263,0.233887
2012-05-21,0.000529,-1.401952,0.201996,0.001155,-1.059319,0.14006,0.000171,-1.004253,0.194336,7e-06,-2.01272,0.12056,0.003919,-3.26244,0.198639,0.003353,-3.093586,0.219833,0.0,-2.39295,0.279449,0.0,-1.699253,0.244965,0.001028,-1.062247,0.124313,0.0,-1.583257,0.233795
2012-05-22,0.0,-1.553202,0.20079,0.0,-1.100187,0.136902,0.0,-1.039053,0.192276,0.0,-1.884012,0.119751,0.000693,-2.88603,0.190079,0.004739,-3.501498,0.213638,0.0,-2.412438,0.279434,0.0,-1.581591,0.244858,0.0,-0.987804,0.123306,7e-06,-1.466686,0.233749
2012-05-23,0.000276,-2.125436,0.202255,0.0,-1.027427,0.135071,7e-06,-0.857235,0.191025,2.2e-05,-1.816919,0.119446,0.001006,-3.132808,0.185242,0.002071,-3.455384,0.202103,0.0,-2.286362,0.279419,0.0,-1.850166,0.244843,0.0,-0.956788,0.122528,4.5e-05,-1.433645,0.233795
2012-05-24,0.0,-2.365161,0.201202,0.000305,-0.953554,0.135147,0.0,-0.835458,0.190216,5.2e-05,-2.022085,0.119385,0.003502,-2.635631,0.18895,0.003718,-3.39978,0.196594,0.0,-2.798546,0.279419,0.0,-2.118686,0.244827,0.0,-0.970606,0.121948,3e-05,-1.718741,0.233795
2012-05-25,0.0,-2.425403,0.200638,0.00041,-0.926384,0.135651,0.0,-0.762203,0.189697,0.0,-2.034719,0.119247,0.001095,-2.803187,0.184601,0.001773,-3.141699,0.187546,0.0,-2.590995,0.279419,0.0,-1.958273,0.244797,0.0,-0.992714,0.12149,1.5e-05,-1.793984,0.233795
2012-05-26,0.001192,-1.975764,0.203094,0.00108,-0.914911,0.139282,6e-05,-0.628225,0.18956,7e-06,-1.937347,0.119156,0.001036,-2.645739,0.18158,0.009805,-2.885222,0.199966,0.0,-3.272172,0.279419,0.0,-2.035733,0.244797,0.0,-1.010144,0.121094,7e-06,-1.680177,0.233749
2012-05-27,0.0,-2.386816,0.201523,4.5e-05,-1.078258,0.136963,0.000179,-0.607002,0.189819,1.5e-05,-1.742318,0.119095,0.001311,-2.583598,0.179092,0.038728,-2.871667,0.27919,0.0,-2.540028,0.279419,0.0,-1.900002,0.244782,0.0,-0.961449,0.120804,8.9e-05,-1.70721,0.233795
2012-05-28,0.000142,-1.782503,0.201065,0.001989,-1.016596,0.141998,8.9e-05,-0.690265,0.189453,7.5e-05,-1.930414,0.119308,0.00596,-2.491231,0.191879,0.011012,-3.419581,0.271286,0.0,-2.611792,0.279419,0.0,-1.954548,0.244812,7e-06,-0.929647,0.120621,0.000246,-1.601681,0.23407
2012-05-29,1.5e-05,-2.257986,0.200546,0.004694,-1.082218,0.154678,0.000492,-0.479169,0.190109,0.0,-1.619399,0.119186,0.000641,-2.82279,0.185623,0.012696,-3.554739,0.268875,0.0,-2.786737,0.279419,7e-06,-1.727628,0.244797,7e-06,-0.882164,0.120483,0.000127,-1.504162,0.2341
2012-05-30,1.5e-05,-2.169953,0.200256,0.000112,-1.202953,0.147308,0.0,-0.692368,0.189392,3.7e-05,-1.912347,0.119217,0.007033,-2.621748,0.200943,0.008382,-3.039145,0.262695,0.0,-3.457364,0.279419,0.0,-2.356419,0.244782,7e-06,-0.90488,0.120377,0.000134,-1.67186,0.234192
2012-05-31,0.0,-2.259552,0.200058,0.0,-1.16753,0.14325,0.0,-0.68813,0.189026,0.000402,-1.845883,0.12056,0.004917,-2.855784,0.204514,0.003219,-3.295104,0.243912,0.0,-2.930518,0.279419,0.0,-2.248518,0.244782,4.5e-05,-0.847045,0.120407,0.000477,-1.809777,0.234665
2012-06-01,0.0,-3.112053,0.199966,0.0,-1.035326,0.139877,0.0,-0.677708,0.188873,0.0,-2.421938,0.119751,0.000603,-2.917913,0.194809,0.002861,-3.166282,0.228806,0.0,-3.354894,0.279419,0.0,-2.092915,0.244797,0.000209,-0.929819,0.120926,0.000566,-1.978781,0.235413
2012-06-02,0.0,-2.662552,0.19986,0.0,-1.095539,0.137222,0.0,-0.648819,0.188751,0.0,-2.09818,0.119308,0.000224,-2.704041,0.183945,0.003375,-3.218412,0.217834,0.0,-3.329084,0.279419,0.0,-1.982999,0.244797,0.001028,-1.154668,0.123749,0.00146,-1.762502,0.237198
2012-06-03,0.0,-2.540472,0.199783,0.0,-0.902685,0.135605,0.000119,-0.542989,0.188889,0.000268,-1.972676,0.120132,0.006467,-2.344402,0.197357,0.018224,-2.664093,0.247116,0.0,-2.825479,0.279419,0.0,-1.596299,0.244797,0.000909,-1.157537,0.12616,0.001937,-1.966844,0.240006
2012-06-04,1.5e-05,-1.730106,0.199753,0.0,-0.727953,0.134598,3e-05,-0.454612,0.188751,0.000566,-1.517594,0.121689,0.001296,-2.570436,0.189758,0.011832,-2.76777,0.254257,0.0,-2.106478,0.279419,0.0,-0.958355,0.244782,0.000745,-1.146044,0.127823,0.001281,-1.905067,0.240662
2012-06-05,0.000343,-1.556894,0.20195,0.000194,-0.694559,0.134811,0.060752,-0.842912,0.285095,0.008896,-1.910452,0.15332,0.008568,-2.591111,0.21022,0.007033,-2.786209,0.253998,0.0,-2.218713,0.279419,0.001669,-0.691718,0.24791,0.000566,-1.103061,0.128906,0.000656,-1.530979,0.239685
2012-06-06,0.000566,-2.184858,0.203537,0.001326,-0.856586,0.142731,0.13271,-1.722868,0.440262,0.011921,-2.244302,0.189255,0.003189,-2.35364,0.210648,0.012413,-2.497396,0.273895,0.001222,-2.62933,0.28212,0.021458,-2.014508,0.301132,0.000671,-0.791903,0.129608,0.000715,-0.940985,0.24025
2012-06-07,0.000514,-2.244413,0.203461,0.000112,-0.872611,0.140686,0.006579,-2.925573,0.38385,0.000864,-2.632284,0.185165,0.003152,-2.42928,0.211548,0.006199,-2.723111,0.284744,0.004195,-1.171437,0.299606,0.020571,-2.522433,0.341339,0.001132,-1.103964,0.131714,0.001602,-1.40962,0.241043
2012-06-08,0.008374,-2.237344,0.221634,0.003129,-1.006179,0.149414,0.011116,-2.857124,0.358566,0.002071,-2.73323,0.176071,0.003323,-2.527324,0.209427,0.005901,-2.810018,0.27066,0.0,-2.319631,0.294647,0.013456,-2.603022,0.351456,8.9e-05,-0.826488,0.129898,0.001356,-1.360317,0.241699
2012-06-09,0.004217,-2.632881,0.22435,0.000641,-1.009242,0.146271,0.000313,-3.201481,0.315811,0.000164,-2.887836,0.16008,0.000358,-2.766132,0.197342,0.003248,-2.807314,0.253784,8.9e-05,-2.88339,0.291412,0.000328,-3.008986,0.327087,0.00079,-0.845619,0.1306,0.00231,-1.562935,0.245514
2012-06-10,0.000142,-2.659762,0.217773,0.000373,-0.91498,0.143646,0.002436,-2.6233,0.287476,0.000715,-2.637386,0.151779,0.000194,-2.597934,0.186554,0.000939,-3.11437,0.232529,9.7e-05,-2.83926,0.289169,0.00032,-2.508517,0.30954,0.004418,-1.665076,0.139557,0.003576,-1.932746,0.250916
2012-06-11,0.0,-2.17764,0.212708,7e-06,-0.84447,0.140488,0.001185,-2.364996,0.261749,0.00038,-2.724127,0.143814,0.0,-2.327215,0.17775,9.7e-05,-3.23099,0.212585,0.000127,-2.186491,0.287277,0.001289,-2.156597,0.297165,0.003815,-1.598924,0.145889,0.00336,-1.601336,0.25325
2012-06-12,1.5e-05,-1.496825,0.208557,0.0,-0.784069,0.13797,0.006273,-1.67722,0.254074,0.001788,-2.130957,0.143951,0.003457,-1.959269,0.183609,0.014693,-2.409834,0.236008,0.0,-1.372345,0.285507,0.003234,-1.497371,0.292954,0.000209,-1.137578,0.141068,0.009522,-1.013963,0.266724
2012-06-13,0.000268,-1.05904,0.208618,0.001371,-0.59894,0.142334,0.007793,-1.681702,0.250916,0.0045,-1.864263,0.15509,0.018016,-1.922089,0.235474,0.041142,-2.119822,0.316269,0.000209,-1.903758,0.284607,0.00073,-1.415493,0.285309,0.012867,-2.195183,0.276016,0.016749,-1.955965,0.308487
2012-06-14,0.002295,-1.321939,0.212189,0.01359,-1.337262,0.189255,0.000671,-1.717965,0.234436,0.000447,-1.830514,0.146698,0.004321,-2.734337,0.256088,0.034019,-2.54205,0.353806,1.5e-05,-1.887625,0.283569,7.5e-05,-1.466099,0.27771,0.011653,-2.212933,0.284515,0.00228,-2.737842,0.315582
2012-06-15,0.008419,-1.872497,0.228989,0.000581,-1.929789,0.181702,0.001043,-1.321624,0.225342,0.003353,-1.992392,0.151993,0.018865,-2.697268,0.286209,0.047073,-2.607805,0.374847,0.001892,-2.802262,0.289688,0.002474,-2.494158,0.31778,0.009075,-2.25902,0.27066,0.002041,-2.63169,0.305939
2012-06-16,0.002131,-2.912743,0.237808,0.003278,-1.88517,0.180359,0.000566,-1.096448,0.22142,0.001088,-2.140734,0.149384,0.022978,-2.827353,0.306717,0.01049,-2.789544,0.325333,0.001997,-2.502104,0.294418,0.000402,-2.404996,0.307022,0.059575,-2.172679,0.39267,0.009581,-2.448816,0.312271
2012-06-17,0.001155,-2.306456,0.234848,0.016667,-1.489342,0.224747,0.084341,-1.028634,0.349579,0.009365,-2.33252,0.177551,0.001751,-2.544004,0.267838,0.008598,-2.577894,0.338181,0.003785,-2.471903,0.29921,0.096209,-2.072957,0.479889,0.048257,-3.034778,0.362991,0.035957,-2.346773,0.366699
2012-06-18,0.051834,-2.505894,0.369659,0.081785,-2.550933,0.425812,0.86014,-1.880338,0.499664,0.028037,-2.5427,0.302475,0.057176,-1.25528,0.327057,0.115164,-1.985932,0.403778,0.000328,-2.854257,0.298645,0.005245,-2.399974,0.439209,0.001267,-2.731948,0.292496,0.005305,-3.029698,0.356888
2012-06-19,0.003405,-2.563729,0.336945,0.006475,-2.125727,0.355515,0.004046,-2.231756,0.453964,0.001907,-2.384284,0.249954,0.000209,-3.084504,0.280365,0.002451,-3.488128,0.378021,0.000395,-3.307133,0.295227,0.001967,-3.721366,0.398743,0.001855,-2.825852,0.263458,0.01312,-3.396475,0.358917
2012-06-20,0.000335,-3.234893,0.308746,0.001706,-3.68108,0.312653,0.002854,-3.644407,0.415787,0.001498,-3.129718,0.22319,0.000373,-3.321251,0.257156,0.0019,-3.661183,0.353424,0.000201,-3.48846,0.292542,0.002071,-3.870352,0.373535,0.004999,-2.822636,0.2547,0.006586,-3.429188,0.360031
2012-06-21,0.0,-2.498453,0.293701,0.00076,-3.329951,0.285461,0.004083,-2.798746,0.393509,0.002399,-2.756349,0.21077,0.000894,-2.887732,0.244431,0.001952,-2.67785,0.337891,3e-05,-2.516889,0.290543,0.00082,-3.734318,0.350372,0.002101,-2.65891,0.241547,0.006452,-3.414503,0.351883
2012-06-22,0.000834,-2.372432,0.280975,0.001445,-3.230302,0.265656,0.005893,-2.514284,0.378723,0.002116,-2.309645,0.201981,0.006013,-2.50164,0.246155,0.017092,-2.847123,0.345413,3.7e-05,-2.018324,0.288452,0.000492,-2.839684,0.333466,0.005834,-2.898299,0.237412,0.004575,-3.175787,0.335815
2012-06-23,0.000127,-3.047677,0.264587,0.0,-4.185155,0.239914,0.002138,-3.020185,0.356506,0.001386,-2.523933,0.191223,0.001669,-3.047998,0.235458,0.003904,-3.476876,0.32843,0.0,-2.069243,0.286621,0.000365,-3.073536,0.316452,0.004657,-2.842692,0.234436,0.006303,-3.1333,0.330231
2012-06-24,0.0,-3.133031,0.250687,8.9e-05,-3.556167,0.220657,0.006899,-2.875748,0.342117,0.001162,-2.69786,0.18013,7.5e-05,-3.04911,0.222214,0.005305,-3.198665,0.316391,8.9e-05,-2.303208,0.285416,0.001401,-2.865791,0.305054,0.006109,-2.49322,0.238312,0.011235,-2.790299,0.339233
2012-06-25,0.000268,-3.012081,0.240234,0.000447,-3.093431,0.206406,0.039399,-2.578672,0.370987,0.004053,-2.45003,0.18074,0.000775,-2.690096,0.213623,0.006706,-2.853414,0.309952,0.000104,-2.137154,0.284454,0.003099,-2.390184,0.301147,0.004873,-2.88764,0.232544,0.005007,-2.97294,0.331863
2012-06-26,0.000104,-2.22797,0.234802,0.000119,-1.97076,0.198212,0.095516,-2.581342,0.456207,0.00672,-2.409456,0.190491,0.019625,-2.449512,0.252029,0.054508,-2.588118,0.375626,0.000119,-2.477075,0.2836,0.002354,-2.634809,0.294922,0.007957,-2.896732,0.236359,0.005841,-2.65263,0.328064
2012-06-27,0.002414,-2.448914,0.233551,0.000745,-1.739643,0.193436,0.040174,-2.532999,0.444946,0.008941,-2.181402,0.211807,0.005305,-2.72496,0.276382,0.009343,-2.666641,0.345032,6e-05,-2.087784,0.283035,0.008047,-2.620959,0.299286,0.008404,-2.837088,0.241241,0.005022,-2.512845,0.322372
2012-06-28,0.011727,-2.248004,0.249908,0.005037,-2.308376,0.197678,0.010997,-2.775099,0.413971,0.003293,-2.550613,0.206284,0.000179,-2.362013,0.25708,0.009716,-2.013894,0.3638,0.000432,-1.765408,0.283066,0.006109,-1.880389,0.305389,0.005335,-1.975766,0.240372,0.001699,-1.59138,0.313202
2012-06-29,0.001192,-2.73417,0.255554,0.005551,-2.672644,0.215576,0.030071,-2.740429,0.428253,0.004888,-2.306378,0.209808,0.004917,-2.335487,0.253448,0.014782,-2.455915,0.358459,0.00032,-1.426673,0.283035,0.035927,-2.112676,0.355896,0.007145,-2.626785,0.243881,0.002913,-2.02816,0.30368
2012-06-30,0.000633,-2.993445,0.244232,0.00082,-2.566326,0.202408,0.005119,-3.032779,0.399521,0.001378,-3.02407,0.197311,0.000447,-2.642257,0.241745,0.007167,-3.063302,0.350678,3.7e-05,-1.3319,0.283539,0.020713,-2.260527,0.371094,0.000663,-2.277855,0.2258,0.001885,-2.076951,0.293503
2012-07-01,0.003446,-2.27322,0.2444,0.003941,-1.848515,0.202881,0.060499,-2.394852,0.44017,0.001874,-2.565343,0.190643,0.000335,-2.296866,0.233429,0.056054,-1.921204,0.39679,0.001371,-1.956008,0.300568,0.04736,-2.21086,0.429199,0.018544,-2.071342,0.257202,0.008792,-1.730828,0.299377
2012-07-02,0.004895,-2.235248,0.285507,0.006147,-2.583684,0.262268,0.040077,-2.32649,0.453018,0.015549,-2.021165,0.229614,0.040807,-1.834367,0.326248,0.070006,-2.016706,0.408859,0.001289,-1.631555,0.297791,0.004597,-2.517888,0.432373,0.001289,-2.07918,0.259552,0.014365,-1.641593,0.319458
2012-07-03,0.000738,-2.923286,0.271988,0.001617,-2.137367,0.244949,0.003636,-2.293232,0.420807,0.002906,-2.555842,0.224899,0.00079,-3.078618,0.276093,0.017062,-2.973165,0.387512,0.000931,-2.113959,0.300217,0.004925,-3.133578,0.423676,0.039548,-2.688078,0.331833,0.007704,-1.767731,0.327118
2012-07-04,0.0,-3.113952,0.257095,0.001162,-2.570006,0.225235,0.005215,-2.862985,0.397675,0.001803,-2.801662,0.213013,0.000253,-2.94581,0.255066,0.008121,-3.522044,0.364502,0.00222,-2.545796,0.303192,0.000358,-2.948428,0.393692,0.748619,-2.084289,0.406357,0.036776,-2.309866,0.411682
2012-07-05,4.5e-05,-3.015281,0.242493,0.000119,-2.606799,0.205292,0.004634,-3.156368,0.371307,0.00073,-2.790906,0.196426,0.0,-3.153234,0.237106,0.002548,-3.451631,0.34346,0.000402,-2.532746,0.300766,0.00456,-2.984468,0.377426,6.508827,-1.99077,0.414062,0.406489,-2.200665,0.481979
2012-07-06,0.000238,-2.539352,0.233536,0.000298,-2.097041,0.191574,0.004873,-2.646496,0.352692,0.001252,-2.500914,0.18573,0.000104,-2.992743,0.223053,0.003994,-3.125946,0.330948,0.009224,-1.942135,0.30864,0.030279,-2.323049,0.406677,0.016645,-1.616465,0.394104,0.020459,-2.146162,0.448868
2012-07-07,0.019729,-2.146153,0.285156,0.002034,-1.819652,0.191574,0.003301,-1.84579,0.340942,0.000581,-1.965908,0.177826,0.000708,-2.894168,0.212936,0.009514,-2.946143,0.328751,0.000387,-2.053666,0.303482,0.016719,-2.551156,0.411896,0.078768,-2.72628,0.41272,0.038832,-2.076939,0.461411
2012-07-08,0.000432,-2.855818,0.276398,0.000693,-2.272735,0.186905,0.002533,-2.760997,0.320908,0.003569,-2.291273,0.177322,0.010617,-2.600019,0.229538,0.040084,-2.584966,0.363129,0.003934,-1.438058,0.30542,0.021815,-2.595081,0.425568,0.023842,-2.767291,0.392593,0.055172,-2.477556,0.47522
2012-07-09,0.000387,-2.31019,0.28392,0.000671,-1.897252,0.188553,0.025406,-2.079136,0.340256,0.003278,-2.03647,0.178009,0.032291,-2.51727,0.291885,0.06555,-2.473236,0.390366,0.000104,-1.473048,0.302048,0.000671,-2.904527,0.394211,0.015274,-2.911792,0.373993,0.013709,-2.885246,0.443451
2012-07-10,0.000469,-2.054122,0.271194,0.003748,-1.73836,0.192139,0.026569,-2.591434,0.35173,0.002183,-2.253141,0.174301,0.035077,-2.706431,0.32518,0.044525,-2.436334,0.389252,0.001229,-1.418068,0.301147,0.004724,-2.967085,0.377472,1.590818,-1.467586,0.412735,0.045851,-2.025208,0.476318
2012-07-11,0.001267,-2.491943,0.276077,0.001416,-2.851952,0.218048,0.003636,-2.862284,0.327469,0.001684,-2.372554,0.169449,0.000164,-3.176441,0.270218,0.009254,-2.621746,0.357941,0.001386,-1.605842,0.300598,0.00909,-2.786237,0.371826,0.054032,-2.983942,0.409256,0.010774,-3.009158,0.443527
2012-07-12,0.000119,-2.962236,0.258057,0.000313,-2.113766,0.200119,0.003397,-2.388382,0.310242,0.001222,-2.181921,0.164505,0.000358,-3.191529,0.248611,0.019848,-2.729931,0.35817,0.001565,-1.828036,0.301514,0.006914,-3.157145,0.370789,0.019655,-3.261935,0.384628,0.018612,-2.960944,0.439453
2012-07-13,0.002429,-2.654744,0.249603,0.001684,-2.385047,0.187286,0.035211,-2.350378,0.335571,0.002146,-2.110768,0.16217,0.002757,-3.256244,0.238388,0.02256,-2.761957,0.359756,0.000224,-2.36481,0.300156,0.002846,-2.855086,0.356323,0.034094,-2.677954,0.391968,0.006288,-3.190016,0.421173
2012-07-14,0.001401,-2.775472,0.280426,0.002652,-2.300872,0.206833,0.003174,-2.112118,0.319489,0.001833,-2.066439,0.159714,0.002131,-2.942582,0.230255,0.064716,-2.639683,0.395859,0.000596,-2.315412,0.298813,0.001535,-2.601598,0.344009,0.018641,-2.654297,0.378159,0.009418,-2.362864,0.419418
2012-07-15,0.006467,-2.428581,0.300064,0.000358,-1.875518,0.276962,0.004634,-1.931369,0.328247,0.002578,-2.108636,0.161316,0.007942,-2.62796,0.241653,0.032723,-2.789965,0.381424,0.001818,-2.052543,0.300964,0.001386,-2.195743,0.334412,0.018731,-2.931309,0.37355,0.011593,-2.966462,0.417984
2012-07-16,0.033125,-2.56253,0.365906,0.002712,-2.184625,0.261719,0.118002,-1.955231,0.4496,0.005767,-1.501226,0.189911,0.001296,-3.043855,0.240753,0.059202,-2.70439,0.398438,0.000238,-1.741096,0.299149,0.003025,-1.688187,0.357712,0.010565,-3.15797,0.362,0.006497,-3.263492,0.405502
2012-07-17,0.027969,-2.507136,0.3591,0.063218,-2.674329,0.365707,1.802333,-2.103434,0.496918,0.038229,-1.427951,0.302673,0.015415,-2.857328,0.283066,0.037551,-2.612077,0.386124,0.000469,-1.707356,0.297104,0.002466,-2.432238,0.356201,0.012502,-3.014458,0.364166,0.011332,-3.092955,0.408829
2012-07-18,0.526816,-2.363064,0.348297,0.92864,-2.530568,0.380646,0.063464,-1.704657,0.476807,0.021905,-1.81997,0.291794,0.006914,-2.767694,0.27742,0.01736,-2.743057,0.374802,0.002071,-2.132213,0.298676,0.002086,-2.255301,0.34729,0.022948,-2.601789,0.37738,0.024557,-2.374125,0.440292
2012-07-19,0.037953,-2.293148,0.370148,0.035822,-2.34938,0.390244,0.046045,-2.294958,0.475021,0.006974,-2.38371,0.272308,0.0,-2.772019,0.253799,0.001967,-3.704071,0.34375,0.004798,-2.131918,0.303467,0.013232,-2.00308,0.393967,0.031456,-2.923936,0.390732,0.029713,-2.987059,0.463058
2012-07-20,0.280753,-1.925781,0.363388,0.027962,-1.998078,0.39035,0.033669,-1.666498,0.478882,0.016719,-2.062324,0.285568,8.2e-05,-2.438969,0.2397,0.004388,-2.836034,0.333099,0.001162,-2.111245,0.300812,0.004552,-2.931764,0.384705,0.018179,-2.99691,0.377472,0.010513,-3.0449,0.441071
2012-07-21,0.759616,-1.545362,0.38121,0.40815,-2.221387,0.408905,0.030048,-2.198751,0.471527,0.016302,-2.348223,0.293289,0.000432,-2.60033,0.22847,0.00836,-2.761136,0.330093,0.000603,-1.79171,0.299057,0.003994,-2.373406,0.373459,0.008687,-3.251484,0.362991,0.008129,-3.357574,0.42659
2012-07-22,0.000536,-2.33865,0.352554,0.004053,-2.35682,0.374039,0.024348,-2.483628,0.467804,0.005931,-2.45091,0.273956,0.000328,-2.509679,0.217987,0.009432,-2.820648,0.328201,0.005335,-1.524134,0.304062,0.000596,-2.12561,0.360687,0.037327,-2.275567,0.379242,0.012755,-2.116573,0.433701
